Province_State,Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active
New York,US,13-12-20 05:27,1505,19,0,1486
New York,US,13-12-20 05:27,22553,356,0,22197
New York,US,13-12-20 05:27,748,20,0,728
New York,US,13-12-20 05:27,69636,2294,0,67342
New York,US,13-12-20 05:27,51664,3242,0,48422
New York,US,13-12-20 05:27,5722,130,0,5592
New York,US,13-12-20 05:27,7607,187,0,7420
New York,US,13-12-20 05:27,14772,265,0,14507
New York,US,13-12-20 05:27,1995,37,0,1958
New York,US,13-12-20 05:27,19330,517,0,18813
New York,US,13-12-20 05:27,838,59,0,779
New York,US,13-12-20 05:27,2335,19,0,2316
New York,US,13-12-20 05:27,858,8,0,850
New York,US,13-12-20 05:27,0,136,0,-136
New York,US,13-12-20 05:27,3677,66,0,3611
New York,US,13-12-20 05:27,101449,7402,0,94047
New York,US,13-12-20 05:27,2477,67,0,2410
New York,US,13-12-20 05:27,27753,1181,0,26572
New York,US,13-12-20 05:27,23849,692,0,23157
New York,US,13-12-20 05:27,3298,24,0,3274
New York,US,13-12-20 05:27,3587,62,0,3525
New York,US,13-12-20 05:27,306,2,0,304
New York,US,13-12-20 05:27,379,5,0,374
New York,US,13-12-20 05:27,469,9,0,460
New York,US,13-12-20 05:27,1306,24,0,1282
New York,US,13-12-20 05:27,2363,99,0,2264
New York,US,13-12-20 05:27,73281,2108,0,71173
New York,US,13-12-20 05:27,2435,48,0,2387
New York,US,13-12-20 05:27,1345,52,0,1293
New York,US,13-12-20 05:27,1529,5,0,1524
New York,US,13-12-20 05:27,4251,114,0,4137
New York,US,13-12-20 05:27,0,39,0,-39
New York,US,13-12-20 05:27,746,35,0,711
New York,US,13-12-20 05:27,549,14,0,535
New York,US,13-12-20 05:27,1625,23,0,1602
New York,US,13-12-20 05:27,58244,1558,0,56686
New York,US,13-12-20 05:27,840,11,0,829
New York,US,13-12-20 05:27,356,7,0,349
North Carolina,US,13-12-20 05:27,8405,112,0,8293
North Carolina,US,13-12-20 05:27,2009,19,0,1990
North Carolina,US,13-12-20 05:27,471,1,0,470
North Carolina,US,13-12-20 05:27,1098,18,0,1080
North Carolina,US,13-12-20 05:27,977,3,0,974
North Carolina,US,13-12-20 05:27,1152,13,0,1139
North Carolina,US,13-12-20 05:27,1987,56,0,1931
North Carolina,US,13-12-20 05:27,1021,26,0,995
North Carolina,US,13-12-20 05:27,1528,21,0,1507
North Carolina,US,13-12-20 05:27,3558,66,0,3492
North Carolina,US,13-12-20 05:27,6766,135,0,6631
North Carolina,US,13-12-20 05:27,4990,71,0,4919
North Carolina,US,13-12-20 05:27,8547,112,0,8435
North Carolina,US,13-12-20 05:27,4330,25,0,4305
North Carolina,US,13-12-20 05:27,225,4,0,221
North Carolina,US,13-12-20 05:27,2136,16,0,2120
North Carolina,US,13-12-20 05:27,950,8,0,942
North Carolina,US,13-12-20 05:27,8602,105,0,8497
North Carolina,US,13-12-20 05:27,2565,65,0,2500
North Carolina,US,13-12-20 05:27,1051,15,0,1036
North Carolina,US,13-12-20 05:27,705,19,0,686
North Carolina,US,13-12-20 05:27,309,5,0,304
North Carolina,US,13-12-20 05:27,5169,117,0,5052
North Carolina,US,13-12-20 05:27,3011,74,0,2937
North Carolina,US,13-12-20 05:27,3870,77,0,3793
North Carolina,US,13-12-20 05:27,11025,125,0,10900
North Carolina,US,13-12-20 05:27,470,6,0,464
North Carolina,US,13-12-20 05:27,781,4,0,777
North Carolina,US,13-12-20 05:27,6525,58,0,6467
North Carolina,US,13-12-20 05:27,1563,13,0,1550
North Carolina,US,13-12-20 05:27,3702,63,0,3639
North Carolina,US,13-12-20 05:27,12598,127,0,12471
North Carolina,US,13-12-20 05:27,2845,76,0,2769
North Carolina,US,13-12-20 05:27,16264,184,0,16080
North Carolina,US,13-12-20 05:27,2403,36,0,2367
North Carolina,US,13-12-20 05:27,12185,194,0,11991
North Carolina,US,13-12-20 05:27,280,10,0,270
North Carolina,US,13-12-20 05:27,308,11,0,297
North Carolina,US,13-12-20 05:27,2965,60,0,2905
North Carolina,US,13-12-20 05:27,1327,28,0,1299
North Carolina,US,13-12-20 05:27,19848,277,0,19571
North Carolina,US,13-12-20 05:27,2290,41,0,2249
North Carolina,US,13-12-20 05:27,4782,84,0,4698
North Carolina,US,13-12-20 05:27,1558,52,0,1506
North Carolina,US,13-12-20 05:27,3715,85,0,3630
North Carolina,US,13-12-20 05:27,1122,42,0,1080
North Carolina,US,13-12-20 05:27,2281,34,0,2247
North Carolina,US,13-12-20 05:27,198,5,0,193
North Carolina,US,13-12-20 05:27,7119,61,0,7058
North Carolina,US,13-12-20 05:27,1721,10,0,1711
North Carolina,US,13-12-20 05:27,9066,83,0,8983
North Carolina,US,13-12-20 05:27,316,15,0,301
North Carolina,US,13-12-20 05:27,2821,36,0,2785
North Carolina,US,13-12-20 05:27,2627,58,0,2569
North Carolina,US,13-12-20 05:27,4190,20,0,4170
North Carolina,US,13-12-20 05:27,1045,9,0,1036
North Carolina,US,13-12-20 05:27,641,17,0,624
North Carolina,US,13-12-20 05:27,979,21,0,958
North Carolina,US,13-12-20 05:27,2369,36,0,2333
North Carolina,US,13-12-20 05:27,50535,483,0,50052
North Carolina,US,13-12-20 05:27,677,6,0,671
North Carolina,US,13-12-20 05:27,1581,44,0,1537
North Carolina,US,13-12-20 05:27,3708,69,0,3639
North Carolina,US,13-12-20 05:27,5047,113,0,4934
North Carolina,US,13-12-20 05:27,8056,66,0,7990
North Carolina,US,13-12-20 05:27,911,27,0,884
North Carolina,US,13-12-20 05:27,6887,48,0,6839
North Carolina,US,13-12-20 05:27,4363,62,0,4301
North Carolina,US,13-12-20 05:27,461,5,0,456
North Carolina,US,13-12-20 05:27,1295,36,0,1259
North Carolina,US,13-12-20 05:27,2194,19,0,2175
North Carolina,US,13-12-20 05:27,405,4,0,401
North Carolina,US,13-12-20 05:27,1224,14,0,1210
North Carolina,US,13-12-20 05:27,9331,59,0,9272
North Carolina,US,13-12-20 05:27,551,13,0,538
North Carolina,US,13-12-20 05:27,6472,101,0,6371
North Carolina,US,13-12-20 05:27,2216,41,0,2175
North Carolina,US,13-12-20 05:27,8244,114,0,8130
North Carolina,US,13-12-20 05:27,3619,23,0,3596
North Carolina,US,13-12-20 05:27,6928,149,0,6779
North Carolina,US,13-12-20 05:27,3157,80,0,3077
North Carolina,US,13-12-20 05:27,4171,53,0,4118
North Carolina,US,13-12-20 05:27,2212,46,0,2166
North Carolina,US,13-12-20 05:27,3470,78,0,3392
North Carolina,US,13-12-20 05:27,1464,22,0,1442
North Carolina,US,13-12-20 05:27,3378,50,0,3328
North Carolina,US,13-12-20 05:27,478,5,0,473
North Carolina,US,13-12-20 05:27,673,10,0,663
North Carolina,US,13-12-20 05:27,158,3,0,155
North Carolina,US,13-12-20 05:27,21,0,0,21
North Carolina,US,13-12-20 05:27,9492,83,0,9409
North Carolina,US,13-12-20 05:27,2125,61,0,2064
North Carolina,US,13-12-20 05:27,34423,322,0,34101
North Carolina,US,13-12-20 05:27,901,9,0,892
North Carolina,US,13-12-20 05:27,362,8,0,354
North Carolina,US,13-12-20 05:27,2257,8,0,2249
North Carolina,US,13-12-20 05:27,6498,126,0,6372
North Carolina,US,13-12-20 05:27,3149,58,0,3091
North Carolina,US,13-12-20 05:27,4627,89,0,4538
North Carolina,US,13-12-20 05:27,1912,21,0,1891
North Carolina,US,13-12-20 05:27,782,4,0,778
North Dakota,US,13-12-20 05:27,189,0,0,189
North Dakota,US,13-12-20 05:27,1175,22,0,1153
North Dakota,US,13-12-20 05:27,887,15,0,872
North Dakota,US,13-12-20 05:27,45,0,0,45
North Dakota,US,13-12-20 05:27,583,19,0,564
North Dakota,US,13-12-20 05:27,278,4,0,274
North Dakota,US,13-12-20 05:27,192,1,0,191
North Dakota,US,13-12-20 05:27,13074,148,0,12926
North Dakota,US,13-12-20 05:27,18680,150,0,18530
North Dakota,US,13-12-20 05:27,400,4,0,396
North Dakota,US,13-12-20 05:27,603,32,0,571
North Dakota,US,13-12-20 05:27,131,2,0,129
North Dakota,US,13-12-20 05:27,338,6,0,332
North Dakota,US,13-12-20 05:27,386,5,0,381
North Dakota,US,13-12-20 05:27,359,10,0,349
North Dakota,US,13-12-20 05:27,523,19,0,504
North Dakota,US,13-12-20 05:27,187,0,0,187
North Dakota,US,13-12-20 05:27,8924,55,0,8869
North Dakota,US,13-12-20 05:27,166,7,0,159
North Dakota,US,13-12-20 05:27,282,2,0,280
North Dakota,US,13-12-20 05:27,261,3,0,258
North Dakota,US,13-12-20 05:27,239,7,0,232
North Dakota,US,13-12-20 05:27,440,16,0,424
North Dakota,US,13-12-20 05:27,198,6,0,192
North Dakota,US,13-12-20 05:27,508,18,0,490
North Dakota,US,13-12-20 05:27,297,7,0,290
North Dakota,US,13-12-20 05:27,966,10,0,956
North Dakota,US,13-12-20 05:27,1090,18,0,1072
North Dakota,US,13-12-20 05:27,955,9,0,946
North Dakota,US,13-12-20 05:27,4422,80,0,4342
North Dakota,US,13-12-20 05:27,1131,15,0,1116
North Dakota,US,13-12-20 05:27,384,10,0,374
North Dakota,US,13-12-20 05:27,139,2,0,137
North Dakota,US,13-12-20 05:27,685,9,0,676
North Dakota,US,13-12-20 05:27,451,20,0,431
North Dakota,US,13-12-20 05:27,1335,13,0,1322
North Dakota,US,13-12-20 05:27,503,10,0,493
North Dakota,US,13-12-20 05:27,265,11,0,254
North Dakota,US,13-12-20 05:27,1386,13,0,1373
North Dakota,US,13-12-20 05:27,1680,20,0,1660
North Dakota,US,13-12-20 05:27,390,5,0,385
North Dakota,US,13-12-20 05:27,95,2,0,93
North Dakota,US,13-12-20 05:27,557,9,0,548
North Dakota,US,13-12-20 05:27,23,0,0,23
North Dakota,US,13-12-20 05:27,3876,40,0,3836
North Dakota,US,13-12-20 05:27,150,1,0,149
North Dakota,US,13-12-20 05:27,2867,66,0,2801
North Dakota,US,13-12-20 05:27,240,10,0,230
North Dakota,US,13-12-20 05:27,851,15,0,836
North Dakota,US,13-12-20 05:27,0,0,0,0
North Dakota,US,13-12-20 05:27,1536,18,0,1518
North Dakota,US,13-12-20 05:27,8130,158,0,7972
North Dakota,US,13-12-20 05:27,378,4,0,374
North Dakota,US,13-12-20 05:27,3760,26,0,3734
Northern Mariana Islands,US,13-12-20 05:27,113,2,0,111
Ohio,US,13-12-20 05:27,1069,13,0,1056
Ohio,US,13-12-20 05:27,6765,102,0,6663
Ohio,US,13-12-20 05:27,1944,36,0,1908
Ohio,US,13-12-20 05:27,3160,62,0,3098
Ohio,US,13-12-20 05:27,2598,6,0,2592
Ohio,US,13-12-20 05:27,3036,46,0,2990
Ohio,US,13-12-20 05:27,2479,32,0,2447
Ohio,US,13-12-20 05:27,1710,7,0,1703
Ohio,US,13-12-20 05:27,21106,169,0,20937
Ohio,US,13-12-20 05:27,805,12,0,793
Ohio,US,13-12-20 05:27,1469,12,0,1457
Ohio,US,13-12-20 05:27,7261,150,0,7111
Ohio,US,13-12-20 05:27,8844,59,0,8785
Ohio,US,13-12-20 05:27,1750,22,0,1728
Ohio,US,13-12-20 05:27,4988,110,0,4878
Ohio,US,13-12-20 05:27,1275,15,0,1260
Ohio,US,13-12-20 05:27,1977,27,0,1950
Ohio,US,13-12-20 05:27,55093,828,0,54265
Ohio,US,13-12-20 05:27,3456,72,0,3384
Ohio,US,13-12-20 05:27,2112,51,0,2061
Ohio,US,13-12-20 05:27,8629,48,0,8581
Ohio,US,13-12-20 05:27,3578,83,0,3495
Ohio,US,13-12-20 05:27,7760,70,0,7690
Ohio,US,13-12-20 05:27,1332,22,0,1310
Ohio,US,13-12-20 05:27,68157,692,0,67465
Ohio,US,13-12-20 05:27,2027,32,0,1995
Ohio,US,13-12-20 05:27,1269,15,0,1254
Ohio,US,13-12-20 05:27,3223,51,0,3172
Ohio,US,13-12-20 05:27,7576,88,0,7488
Ohio,US,13-12-20 05:27,1501,15,0,1486
Ohio,US,13-12-20 05:27,42448,393,0,42055
Ohio,US,13-12-20 05:27,3549,65,0,3484
Ohio,US,13-12-20 05:27,1419,30,0,1389
Ohio,US,13-12-20 05:27,439,3,0,436
Ohio,US,13-12-20 05:27,1413,35,0,1378
Ohio,US,13-12-20 05:27,1612,18,0,1594
Ohio,US,13-12-20 05:27,1064,19,0,1045
Ohio,US,13-12-20 05:27,1731,46,0,1685
Ohio,US,13-12-20 05:27,2548,33,0,2515
Ohio,US,13-12-20 05:27,1658,13,0,1645
Ohio,US,13-12-20 05:27,2449,32,0,2417
Ohio,US,13-12-20 05:27,2010,22,0,1988
Ohio,US,13-12-20 05:27,10032,94,0,9938
Ohio,US,13-12-20 05:27,2783,43,0,2740
Ohio,US,13-12-20 05:27,8306,96,0,8210
Ohio,US,13-12-20 05:27,1968,21,0,1947
Ohio,US,13-12-20 05:27,11143,122,0,11021
Ohio,US,13-12-20 05:27,20916,478,0,20438
Ohio,US,13-12-20 05:27,2343,19,0,2324
Ohio,US,13-12-20 05:27,11508,310,0,11198
Ohio,US,13-12-20 05:27,5862,79,0,5783
Ohio,US,13-12-20 05:27,7122,72,0,7050
Ohio,US,13-12-20 05:27,654,13,0,641
Ohio,US,13-12-20 05:27,3501,70,0,3431
Ohio,US,13-12-20 05:27,6122,69,0,6053
Ohio,US,13-12-20 05:27,523,22,0,501
Ohio,US,13-12-20 05:27,28623,300,0,28323
Ohio,US,13-12-20 05:27,517,18,0,499
Ohio,US,13-12-20 05:27,1384,2,0,1382
Ohio,US,13-12-20 05:27,4066,19,0,4047
Ohio,US,13-12-20 05:27,828,30,0,798
Ohio,US,13-12-20 05:27,1756,32,0,1724
Ohio,US,13-12-20 05:27,959,17,0,942
Ohio,US,13-12-20 05:27,1387,14,0,1373
Ohio,US,13-12-20 05:27,4973,50,0,4923
Ohio,US,13-12-20 05:27,1144,5,0,1139
Ohio,US,13-12-20 05:27,5688,88,0,5600
Ohio,US,13-12-20 05:27,2228,26,0,2202
Ohio,US,13-12-20 05:27,2835,58,0,2777
Ohio,US,13-12-20 05:27,5611,49,0,5562
Ohio,US,13-12-20 05:27,3358,66,0,3292
Ohio,US,13-12-20 05:27,2679,38,0,2641
Ohio,US,13-12-20 05:27,3225,30,0,3195
Ohio,US,13-12-20 05:27,2673,23,0,2650
Ohio,US,13-12-20 05:27,2674,18,0,2656
Ohio,US,13-12-20 05:27,15548,249,0,15299
Ohio,US,13-12-20 05:27,21501,447,0,21054
Ohio,US,13-12-20 05:27,8549,172,0,8377
Ohio,US,13-12-20 05:27,4951,97,0,4854
Ohio,US,13-12-20 05:27,0,0,0,0
Ohio,US,13-12-20 05:27,2823,16,0,2807
Ohio,US,13-12-20 05:27,1370,32,0,1338
Ohio,US,13-12-20 05:27,395,7,0,388
Ohio,US,13-12-20 05:27,12189,95,0,12094
Ohio,US,13-12-20 05:27,2209,32,0,2177
Ohio,US,13-12-20 05:27,4714,124,0,4590
Ohio,US,13-12-20 05:27,1729,16,0,1713
Ohio,US,13-12-20 05:27,6649,120,0,6529
Ohio,US,13-12-20 05:27,1154,23,0,1131
Oklahoma,US,13-12-20 05:27,1465,13,0,1452
Oklahoma,US,13-12-20 05:27,589,1,0,588
Oklahoma,US,13-12-20 05:27,984,1,0,983
Oklahoma,US,13-12-20 05:27,260,2,0,258
Oklahoma,US,13-12-20 05:27,1559,18,0,1541
Oklahoma,US,13-12-20 05:27,517,2,0,515
Oklahoma,US,13-12-20 05:27,3214,25,0,3189
Oklahoma,US,13-12-20 05:27,2343,37,0,2306
Oklahoma,US,13-12-20 05:27,8484,41,0,8443
Oklahoma,US,13-12-20 05:27,2026,16,0,2010
Oklahoma,US,13-12-20 05:27,2850,13,0,2837
Oklahoma,US,13-12-20 05:27,816,6,0,810
Oklahoma,US,13-12-20 05:27,84,0,0,84
Oklahoma,US,13-12-20 05:27,15332,137,0,15195
Oklahoma,US,13-12-20 05:27,350,2,0,348
Oklahoma,US,13-12-20 05:27,5620,45,0,5575
Oklahoma,US,13-12-20 05:27,338,7,0,331
Oklahoma,US,13-12-20 05:27,1156,4,0,1152
Oklahoma,US,13-12-20 05:27,3166,55,0,3111
Oklahoma,US,13-12-20 05:27,2413,19,0,2394
Oklahoma,US,13-12-20 05:27,2298,39,0,2259
Oklahoma,US,13-12-20 05:27,328,2,0,326
Oklahoma,US,13-12-20 05:27,258,0,0,258
Oklahoma,US,13-12-20 05:27,4512,37,0,4475
Oklahoma,US,13-12-20 05:27,1804,18,0,1786
Oklahoma,US,13-12-20 05:27,3219,30,0,3189
Oklahoma,US,13-12-20 05:27,265,5,0,260
Oklahoma,US,13-12-20 05:27,322,8,0,314
Oklahoma,US,13-12-20 05:27,171,0,0,171
Oklahoma,US,13-12-20 05:27,307,2,0,305
Oklahoma,US,13-12-20 05:27,705,7,0,698
Oklahoma,US,13-12-20 05:27,668,8,0,660
Oklahoma,US,13-12-20 05:27,2093,35,0,2058
Oklahoma,US,13-12-20 05:27,308,2,0,306
Oklahoma,US,13-12-20 05:27,637,5,0,632
Oklahoma,US,13-12-20 05:27,2342,27,0,2315
Oklahoma,US,13-12-20 05:27,1094,7,0,1087
Oklahoma,US,13-12-20 05:27,452,8,0,444
Oklahoma,US,13-12-20 05:27,373,4,0,369
Oklahoma,US,13-12-20 05:27,2892,28,0,2864
Oklahoma,US,13-12-20 05:27,1675,28,0,1647
Oklahoma,US,13-12-20 05:27,1957,5,0,1952
Oklahoma,US,13-12-20 05:27,704,1,0,703
Oklahoma,US,13-12-20 05:27,614,4,0,610
Oklahoma,US,13-12-20 05:27,932,4,0,928
Oklahoma,US,13-12-20 05:27,1934,21,0,1913
Oklahoma,US,13-12-20 05:27,2923,20,0,2903
Oklahoma,US,13-12-20 05:27,2484,48,0,2436
Oklahoma,US,13-12-20 05:27,1005,14,0,991
Oklahoma,US,13-12-20 05:27,853,6,0,847
Oklahoma,US,13-12-20 05:27,5163,42,0,5121
Oklahoma,US,13-12-20 05:27,741,4,0,737
Oklahoma,US,13-12-20 05:27,503,6,0,497
Oklahoma,US,13-12-20 05:27,1161,15,0,1146
Oklahoma,US,13-12-20 05:27,48215,367,0,47848
Oklahoma,US,13-12-20 05:27,2066,25,0,2041
Oklahoma,US,13-12-20 05:27,2357,21,0,2336
Oklahoma,US,13-12-20 05:27,2077,25,0,2052
Oklahoma,US,13-12-20 05:27,0,0,0,0
Oklahoma,US,13-12-20 05:27,752,9,0,743
Oklahoma,US,13-12-20 05:27,4926,24,0,4902
Oklahoma,US,13-12-20 05:27,2247,23,0,2224
Oklahoma,US,13-12-20 05:27,2365,16,0,2349
Oklahoma,US,13-12-20 05:27,4326,25,0,4301
Oklahoma,US,13-12-20 05:27,463,6,0,457
Oklahoma,US,13-12-20 05:27,215,6,0,209
Oklahoma,US,13-12-20 05:27,5009,74,0,4935
Oklahoma,US,13-12-20 05:27,1423,15,0,1408
Oklahoma,US,13-12-20 05:27,2011,15,0,1996
Oklahoma,US,13-12-20 05:27,2173,20,0,2153
Oklahoma,US,13-12-20 05:27,2651,13,0,2638
Oklahoma,US,13-12-20 05:27,422,8,0,414
Oklahoma,US,13-12-20 05:27,39129,310,0,38819
Oklahoma,US,13-12-20 05:27,107,0,0,107
Oklahoma,US,13-12-20 05:27,3322,41,0,3281
Oklahoma,US,13-12-20 05:27,2453,51,0,2402
Oklahoma,US,13-12-20 05:27,554,3,0,551
Oklahoma,US,13-12-20 05:27,695,3,0,692
Oklahoma,US,13-12-20 05:27,2115,8,0,2107
Oregon,US,13-12-20 05:27,358,4,0,354
Oregon,US,13-12-20 05:27,1046,8,0,1038
Oregon,US,13-12-20 05:27,8031,95,0,7936
Oregon,US,13-12-20 05:27,451,1,0,450
Oregon,US,13-12-20 05:27,651,7,0,644
Oregon,US,13-12-20 05:27,572,4,0,568
Oregon,US,13-12-20 05:27,340,6,0,334
Oregon,US,13-12-20 05:27,192,2,0,190
Oregon,US,13-12-20 05:27,3181,17,0,3164
Oregon,US,13-12-20 05:27,1179,29,0,1150
Oregon,US,13-12-20 05:27,25,1,0,24
Oregon,US,13-12-20 05:27,158,1,0,157
Oregon,US,13-12-20 05:27,117,1,0,116
Oregon,US,13-12-20 05:27,562,4,0,558
Oregon,US,13-12-20 05:27,4769,49,0,4720
Oregon,US,13-12-20 05:27,1130,12,0,1118
Oregon,US,13-12-20 05:27,811,9,0,802
Oregon,US,13-12-20 05:27,1360,11,0,1349
Oregon,US,13-12-20 05:27,173,1,0,172
Oregon,US,13-12-20 05:27,5485,68,0,5417
Oregon,US,13-12-20 05:27,758,16,0,742
Oregon,US,13-12-20 05:27,2050,27,0,2023
Oregon,US,13-12-20 05:27,2617,45,0,2572
Oregon,US,13-12-20 05:27,11246,179,0,11067
Oregon,US,13-12-20 05:27,743,7,0,736
Oregon,US,13-12-20 05:27,21156,305,0,20851
Oregon,US,13-12-20 05:27,1566,24,0,1542
Oregon,US,13-12-20 05:27,26,0,0,26
Oregon,US,13-12-20 05:27,190,0,0,190
Oregon,US,13-12-20 05:27,4845,52,0,4793
Oregon,US,13-12-20 05:27,0,0,0,0
Oregon,US,13-12-20 05:27,901,10,0,891
Oregon,US,13-12-20 05:27,74,3,0,71
Oregon,US,13-12-20 05:27,687,19,0,668
Oregon,US,13-12-20 05:27,13226,114,0,13112
Oregon,US,13-12-20 05:27,11,0,0,11
Oregon,US,13-12-20 05:27,2152,19,0,2133
Pennsylvania,US,13-12-20 05:27,2868,53,0,2815
Pennsylvania,US,13-12-20 05:27,39227,681,0,38546
Pennsylvania,US,13-12-20 05:27,2417,55,0,2362
Pennsylvania,US,13-12-20 05:27,6052,189,0,5863
Pennsylvania,US,13-12-20 05:27,2295,65,0,2230
Pennsylvania,US,13-12-20 05:27,17803,489,0,17314
Pennsylvania,US,13-12-20 05:27,6031,109,0,5922
Pennsylvania,US,13-12-20 05:27,2374,46,0,2328
Pennsylvania,US,13-12-20 05:27,23638,772,0,22866
Pennsylvania,US,13-12-20 05:27,6320,123,0,6197
Pennsylvania,US,13-12-20 05:27,6888,141,0,6747
Pennsylvania,US,13-12-20 05:27,59,1,0,58
Pennsylvania,US,13-12-20 05:27,1906,74,0,1832
Pennsylvania,US,13-12-20 05:27,7536,100,0,7436
Pennsylvania,US,13-12-20 05:27,15043,440,0,14603
Pennsylvania,US,13-12-20 05:27,1549,16,0,1533
Pennsylvania,US,13-12-20 05:27,2728,25,0,2703
Pennsylvania,US,13-12-20 05:27,1222,15,0,1207
Pennsylvania,US,13-12-20 05:27,1946,55,0,1891
Pennsylvania,US,13-12-20 05:27,3566,43,0,3523
Pennsylvania,US,13-12-20 05:27,7383,212,0,7171
Pennsylvania,US,13-12-20 05:27,10423,240,0,10183
Pennsylvania,US,13-12-20 05:27,24126,847,0,23279
Pennsylvania,US,13-12-20 05:27,836,11,0,825
Pennsylvania,US,13-12-20 05:27,8188,120,0,8068
Pennsylvania,US,13-12-20 05:27,4162,39,0,4123
Pennsylvania,US,13-12-20 05:27,154,2,0,152
Pennsylvania,US,13-12-20 05:27,6419,160,0,6259
Pennsylvania,US,13-12-20 05:27,493,7,0,486
Pennsylvania,US,13-12-20 05:27,1071,7,0,1064
Pennsylvania,US,13-12-20 05:27,2211,68,0,2143
Pennsylvania,US,13-12-20 05:27,3277,73,0,3204
Pennsylvania,US,13-12-20 05:27,1385,15,0,1370
Pennsylvania,US,13-12-20 05:27,985,26,0,959
Pennsylvania,US,13-12-20 05:27,6444,245,0,6199
Pennsylvania,US,13-12-20 05:27,21563,597,0,20966
Pennsylvania,US,13-12-20 05:27,3138,88,0,3050
Pennsylvania,US,13-12-20 05:27,6736,129,0,6607
Pennsylvania,US,13-12-20 05:27,14948,423,0,14525
Pennsylvania,US,13-12-20 05:27,12640,354,0,12286
Pennsylvania,US,13-12-20 05:27,3655,64,0,3591
Pennsylvania,US,13-12-20 05:27,1007,6,0,1001
Pennsylvania,US,13-12-20 05:27,4292,73,0,4219
Pennsylvania,US,13-12-20 05:27,2655,73,0,2582
Pennsylvania,US,13-12-20 05:27,4563,172,0,4391
Pennsylvania,US,13-12-20 05:27,28019,1005,0,27014
Pennsylvania,US,13-12-20 05:27,665,17,0,648
Pennsylvania,US,13-12-20 05:27,12151,360,0,11791
Pennsylvania,US,13-12-20 05:27,3560,165,0,3395
Pennsylvania,US,13-12-20 05:27,1057,16,0,1041
Pennsylvania,US,13-12-20 05:27,79646,2127,0,77519
Pennsylvania,US,13-12-20 05:27,1063,29,0,1034
Pennsylvania,US,13-12-20 05:27,399,9,0,390
Pennsylvania,US,13-12-20 05:27,5437,204,0,5233
Pennsylvania,US,13-12-20 05:27,1380,30,0,1350
Pennsylvania,US,13-12-20 05:27,3059,32,0,3027
Pennsylvania,US,13-12-20 05:27,106,2,0,104
Pennsylvania,US,13-12-20 05:27,774,36,0,738
Pennsylvania,US,13-12-20 05:27,1501,38,0,1463
Pennsylvania,US,13-12-20 05:27,0,0,0,0
Pennsylvania,US,13-12-20 05:27,2132,19,0,2113
Pennsylvania,US,13-12-20 05:27,1561,19,0,1542
Pennsylvania,US,13-12-20 05:27,755,5,0,750
Pennsylvania,US,13-12-20 05:27,6430,92,0,6338
Pennsylvania,US,13-12-20 05:27,893,14,0,879
Pennsylvania,US,13-12-20 05:27,13594,289,0,13305
Pennsylvania,US,13-12-20 05:27,582,29,0,553
Pennsylvania,US,13-12-20 05:27,16344,291,0,16053
Puerto Rico,US,13-12-20 05:27,215,0,0,215
Puerto Rico,US,13-12-20 05:27,532,0,0,532
